Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1648224893,387.4519913070229,387.4519913070229,817,0,6,0,3,46:1185;47:1481;48:2488;,13091,11.068914626259357
1648224904,304.74513678236895,304.74513678236895,673,0,6,0,0,45:1564;46:146;47:2674;,10576,11.056770249735564
1648224890,182.97781587662507,318.2280094762784,624,0,3,2,2,39:5594;40:146;41:5219;,14400,27.157368812244385
1648224903,324.60059247830884,324.60059247830884,730,0,6,0,4,48:2620;49:2856;50:2119;,12796,16.089251454919577
1648224877,45.0,340.1490591761108,344,0,1,2,6,43:7153;44:10989;45:6674;,14400,45.26159835094586
1648224876,150.1270005769709,319.1790926525333,4810,0,3,0,6,45:8218;46:624;47:8757;,14400,50.35207407688722
1648224915,97.11028969187892,304.5524792748691,427,0,2,1,2,38:7480;39:6948;40:840;,14400,16.087918936740607
1648224879,0,483.3025429854666,241,0,0,1,11,43:52;44:9280;45:10709;,14400,59.34935225499794
1648224885,162.67950907353196,307.2486141112629,502,0,3,1,9,41:5869;42:4376;43:1595;,14400,57.33175948308781
1648224931,312.06880296065447,312.06880296065447,649,0,6,0,0,46:4990;47:4099;48:845;,13054,12.059252789709717
1648224938,305.01604936092895,305.01604936092895,725,0,6,0,0,47:2247;48:579;49:628;,12405,9.04500701231882
1648224922,289.63326760209964,341.2560442037834,755,0,5,1,1,44:3644;45:5627;46:734;,14400,30.175415312405676
1648224891,0,365.5224307299798,214,0,0,1,4,38:11523;39:9710;40:59;,14400,64.38164685526863
1648224919,97.11028969187892,285.4499618506374,490,0,2,2,2,36:4690;37:10339;38:2846;,14400,37.21789857791737
1648224942,157.63803741077422,306.83467379039683,584,0,3,2,2,44:4348;45:4480;46:2792;,14400,16.093327653594315
1648224947,360.58295659735256,360.58295659735256,662,0,6,0,7,49:4445;50:3894;51:2767;,13088,17.078351675067097
1648224943,214.30228567521578,338.7972288579315,656,0,4,1,3,44:2848;45:2027;46:5205;,14400,25.141933794133365
1648224952,318.5380966408334,318.5380966408334,700,0,6,0,2,43:3079;44:4274;45:1116;,13643,18.094784657936543
1648224955,0,327.20574826750305,267,0,0,1,10,42:9859;43:43;44:10200;,14400,23.13344496395439
1648224970,352.2561585477056,352.2561585477056,742,0,6,0,0,48:1734;49:2898;50:1192;,11520,11.058500152081251
1648224968,256.3135525437168,359.7964252376262,677,0,4,0,3,43:3492;44:2392;45:2381;,14400,19.11006177822128
1648224981,319.603782798593,319.603782798593,656,0,6,0,0,44:2110;45:1799;46:1752;,10457,8.041075193788856
1648224978,326.4238992095078,326.4238992095078,701,0,6,0,4,46:2472;47:3236;48:3459;,13492,16.090626874007285
1648224958,176.35503927494125,380.36564461927924,590,0,3,1,5,40:6470;41:4270;42:2447;,14400,41.242203403729945
1648224956,148.4828726939094,345.8318214965634,5599,0,3,0,9,45:8857;46:114;47:9185;,14400,44.28387396130711
1648224987,45.0,355.67917193493207,385,0,1,2,2,39:6328;40:9788;41:86;,14400,16.09196156775579
1648224994,359.54094478599086,359.54094478599086,796,0,6,0,1,46:1200;47:2104;48:3475;,12876,12.063490505795926
1648225000,396.40713135050373,396.40713135050373,773,0,6,0,3,45:2061;46:3152;47:1009;,12515,13.069246407132596
1648224917,110.1056492955932,380.9616148536943,507,0,2,1,7,39:8519;40:7186;41:5249;,14400,97.57365072518587
1648224999,297.2159389874721,297.2159389874721,623,0,6,0,0,43:1500;44:3743;45:1732;,10802,18.099090208299458
1648225013,204.010605344338,402.67457491910227,659,0,3,1,12,44:4309;45:2182;46:2595;,14400,14.079756709281355
1648225003,84.14303577913593,313.7228755735937,388,0,2,1,5,41:6947;42:9634;43:2296;,14400,26.150629779789597
1648225014,58.4828726939094,334.2585018672286,330,0,1,1,11,39:9336;40:9080;41:56;,14400,17.097707958426327
1648225006,272.2976452789301,323.92042188061384,678,0,5,0,14,41:2985;42:4419;43:3652;,14400,30.174644010607153
1648224964,149.48600456527095,318.30077715029154,609,0,3,1,9,43:4178;44:5815;45:174;,14400,73.42971476400271
1648225027,298.8752984523934,298.8752984523934,623,0,6,0,0,43:1283;44:2360;45:2226;,10863,10.05410371394828
1648225017,0,332.66196534644274,215,0,0,2,6,39:41;40:8613;41:11416;,14400,21.116945554036647
1648225037,148.2455532033676,283.4957468030209,506,0,3,1,9,42:6292;43:4708;44:934;,14400,11.061354130040854
1648225037,148.2455532033676,283.4957468030209,506,0,3,1,9,42:6292;43:4708;44:934;,14400,11.058962389361113
1648225029,210.138324419384,334.63326760209964,640,0,4,1,11,44:4741;45:3668;46:3727;,14400,20.135374195408076
1648225031,320.8905008125612,320.8905008125612,704,0,6,0,0,47:2137;48:1765;49:1154;,10913,20.122029652819037
1648224989,0,373.7136381614781,302,0,0,2,3,44:11628;45:8763;46:8143;,14400,65.38578110793605
1648224927,132.00598001651898,333.11476118347366,504,0,2,1,10,44:7685;45:7401;46:3736;,14400,131.80170308193192
1648225048,241.92425865659433,352.0299079521875,693,0,4,1,4,39:2181;40:1692;41:4146;,14400,25.145698675885797
1648225059,264.2124699775107,424.97887680718105,762,0,4,1,9,44:2572;45:3902;46:177;,14400,20.11558152316138
1648225036,38.62741699796952,290.3558428952465,369,0,1,2,2,38:473;39:7467;40:8374;,14400,44.261449745856225
1648225055,110.56921938165306,338.81794783683813,544,0,2,1,4,38:3176;39:6401;40:6210;,14400,30.175570499151945
1648225049,177.06880296065447,355.16355315376575,654,0,3,1,14,37:4161;38:2016;39:2270;,14400,38.22377950930968
1648225049,177.06880296065447,355.16355315376575,654,0,3,1,14,37:4161;38:2016;39:2270;,14400,38.223890737164766
1648225074,161.728425897277,305.7482686537305,548,0,3,2,0,51:8274;52:5039;53:1303;,14400,16.09072821913287
1648225081,253.19512785469837,291.8225448526679,746,0,5,1,1,38:1666;39:4993;40:161;,14400,11.057235256303102
1648225079,155.56921938165306,375.6699495912833,678,0,3,2,7,40:5446;41:3022;42:5712;,14400,16.091755671892315
1648225085,286.6869391660525,331.6869391660525,685,0,5,1,6,43:4556;44:2249;45:1196;,14400,12.063439982943237
1648225090,341.2898780478096,341.2898780478096,665,0,6,0,0,46:2295;47:3705;48:2364;,11943,14.080064193811268
1648225092,242.11162931211217,313.2593054875338,648,0,4,1,5,42:1355;43:3289;44:6522;,14400,13.07416055072099
1648225087,182.97781587662507,367.55765567108284,631,0,3,1,6,45:5460;46:1658;47:2217;,14400,23.13306744908914
1648225097,190.48885271042838,345.59450200602157,586,0,3,1,6,41:2750;42:3374;43:3215;,14400,14.075661223847419
1648225088,248.21647913607615,321.088645717108,719,0,5,0,17,44:2341;45:4404;46:5747;,14400,29.1654560319148
1648225104,58.4828726939094,370.44451783404645,400,0,1,2,4,42:6773;43:9451;44:121;,14400,15.08567335223779
1648225111,304.3022856752158,304.3022856752158,574,0,6,0,0,39:1773;40:4439;41:2050;,10275,9.044815788045526
1648225095,321.20260132767487,394.07476790870675,782,0,5,0,15,45:4458;46:2403;47:1223;,14400,25.145478828344494
1648225117,218.8245893775201,408.44590083473565,839,0,3,1,6,38:5786;39:2565;40:3492;,14400,11.076006334740669
1648225119,361.1061591577545,361.1061591577545,1055,0,6,0,3,45:4587;46:2966;47:1869;,13481,15.074694741051644
1648225038,0,352.0299079521875,243,0,0,2,2,42:9676;43:11215;44:10008;,14400,102.60812838515267
1648225105,0,387.1965108553875,161,0,0,1,11,42:11653;43:545;44:11759;,14400,44.25974683277309
1648225134,254.260814012458,299.260814012458,734,0,5,0,7,43:1971;44:3757;45:1200;,14400,18.10976984910667
1648225141,316.53613615579616,382.1053555374492,787,0,5,1,7,43:3447;44:3472;45:1596;,14400,16.089349396061152
1648225128,72.87216658103186,273.9623344165202,6478,0,1,0,3,42:12357;43:10036;44:12625;,14400,29.27861438971013
1648225149,214.98245627291078,360.72678943497453,676,0,4,1,5,42:3990;43:2399;44:172;,14400,13.072680834215134
1648225152,283.3604832915322,356.2326498725641,788,0,5,0,15,38:2448;39:1854;40:2591;,14400,11.062132108956575
1648225157,143.66268384451786,312.71477592008034,538,0,3,2,0,45:615;46:4353;47:8486;,14400,18.107194147072732
1648225157,143.66268384451786,312.71477592008034,538,0,3,2,0,45:615;46:4353;47:8486;,14400,18.103115387726575
1648225162,359.6037677301263,359.6037677301263,735,0,6,0,1,41:1944;42:2739;43:3547;,13028,14.08617945201695
1648225163,256.50092319923465,346.50092319923465,683,0,4,1,2,44:2603;45:3999;46:4662;,14400,32.18695237766951
1648225176,260.98558814427236,319.4684608381817,713,0,5,0,11,42:1189;43:2759;44:5404;,14400,20.116342128720134
1648225196,320.20503988499013,320.20503988499013,728,0,6,0,0,41:2895;42:4360;43:577;,13785,10.060943038202822
1648225195,404.4238422355957,404.4238422355957,877,0,6,0,5,47:1558;48:2411;49:2196;,14035,15.087275171652436
1648225175,0,369.0892769548283,213,0,0,1,9,44:10750;45:46;46:11086;,14400,36.20923282019794
1648225175,0,369.0892769548283,213,0,0,1,9,44:10750;45:46;46:11086;,14400,36.211679484229535
1648225206,332.1744522562476,332.1744522562476,696,0,6,0,2,42:3074;43:1669;44:2534;,11958,12.059497408103198
1648225210,51.622776601683796,381.82915610690713,368,0,1,2,4,37:8376;38:7712;39:614;,14400,15.089521027635783
1648225218,259.74513678236895,332.6173033634008,772,0,5,1,4,46:1815;47:3638;48:5412;,14400,24.139571230858564
1648225243,110.56921938165306,380.36564461927924,5674,0,2,0,4,46:10622;47:2329;48:7337;,14400,23.14615979976952
1648225266,32.52025917745213,279.27003635610686,375,0,1,3,2,50:10637;51:8227;52:5365;,14400,20.293884574901313
1648225226,272.26599040867177,385.1694530009591,3987,0,4,0,11,52:7688;53:8027;54:6088;,14400,67.46506529301405
1648225212,0,347.6393770310075,256,0,0,1,12,49:11335;50:8233;51:54;,14400,90.54117173003033
1648225212,0,347.6393770310075,256,0,0,1,12,49:11335;50:8233;51:54;,14400,91.55032850196585
1648225302,306.63652888585,306.63652888585,700,0,6,0,0,44:357;45:4108;46:2361;,11790,9.047274015843868
1648225303,349.10607898842886,349.10607898842886,818,0,6,0,6,44:3155;45:1388;46:2269;,13944,21.12279740907252
1648225324,330.4250856642988,330.4250856642988,648,0,6,0,0,31:3740;32:1616;33:1167;,11062,6.032426923979074
1648225330,145.95242279648824,376.72805196980744,509,0,2,1,12,46:6311;47:6942;48:1120;,14400,17.10448452970013
1648225347,327.620493683685,327.620493683685,735,0,6,0,0,40:2894;41:5421;42:2923;,14370,16.097075076773763
1648225293,0,366.6272914737345,273,0,0,2,3,41:10265;42:9884;43:8078;,14400,84.49788680532947
