Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1647005219,51.622776601683796,337.64061406506505,1293,0,1,11,134,48:597;49:570;50:509;,14400,31.3994800131768
1647005294,51.622776601683796,396.86436906346876,1155,0,1,6,57,43:536;44:444;45:472;,14400,19.177285213023424
1647005329,58.4828726939094,341.9700486455047,1086,0,1,12,119,40:615;41:437;42:348;,14400,29.358090550638735
1647005378,38.62741699796952,306.5684435135679,1291,0,1,13,258,48:610;49:543;50:523;,14400,76.91073670424521
1647005534,71.69693845669907,247.30667619325638,1550,0,2,25,280,44:632;45:727;46:796;,14400,108.32362262485549
1647005649,32.52025917745213,342.5723512530146,1474,0,1,15,151,44:509;45:709;46:670;,14400,37.40605503600091
1647048179,200.1056492955932,338.54703525827813,1119,0,4,5,70,39:402;40:426;41:583;,14400,24.241555825807154
1647048179,200.1056492955932,338.54703525827813,1119,0,4,5,70,39:402;40:426;41:583;,14400,24.311623331159353
1647048229,58.4828726939094,345.657324950157,1284,0,1,14,133,47:541;48:602;49:553;,14400,35.41361075825989
1647048227,218.70448792966857,322.187360623578,1560,0,4,14,209,46:585;47:692;48:730;,14400,60.802947929129004
1647048641,90.0,317.071394683412,1228,0,2,10,134,39:497;40:554;41:536;,14400,31.46037900308147
1647048663,0,317.9778158766251,1158,0,0,11,140,44:565;45:545;46:394;,14400,37.38965366128832
1647048690,188.3396721587585,334.91729504577916,1195,0,4,9,64,41:622;42:481;43:430;,14400,25.336185024119914
1647048755,275.1582815197596,320.15828151975967,1222,0,5,8,70,43:478;44:673;45:445;,14400,23.322588035836816
1647048771,228.86607610874458,334.2585018672286,1449,0,4,12,126,47:579;48:544;49:758;,14400,39.51037294510752
1647048805,83.62741699796952,369.0711159937348,1363,0,2,11,101,46:535;47:690;48:535;,14400,28.52436338784173
1647048870,203.0519777316403,336.14672792475153,1493,0,4,12,68,42:598;43:742;44:647;,14400,27.335070501547307
1647048893,83.62741699796952,324.6452544613508,1353,0,2,13,190,45:568;46:569;47:633;,14400,55.89917470468208
1647048924,65.32435545466859,314.5223314545244,1430,0,2,15,167,47:700;48:533;49:638;,14400,41.575564339291304
1647048971,141.6227766016838,332.575199398172,1267,0,3,11,197,40:501;41:564;42:598;,14400,44.72203065874055
1647048988,0,346.10017605731025,1330,0,0,15,169,42:573;43:576;44:579;,14400,41.590003855060786
1647049037,202.2861149387278,333.4245537020339,1246,0,4,8,112,41:511;42:570;43:535;,14400,26.341899157036096
1647049050,0,358.4264339583533,1278,0,0,13,176,47:515;48:497;49:657;,14400,38.5270427679643
1647049100,51.622776601683796,345.1698118599619,1154,0,1,8,109,46:438;47:490;48:529;,14400,32.43709110515192
1647049123,282.1329805934899,333.7557571951737,1470,0,5,11,87,42:610;43:555;44:719;,14400,27.3352021407336
1647049169,58.4828726939094,352.4545980982472,1210,0,1,9,108,44:541;45:530;46:479;,14400,32.355691767763346
1647049213,103.24555320336759,360.63473663472166,1275,0,2,10,104,43:555;44:550;45:548;,14400,30.377399392891675
