Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1647048893,324.6452544613508,324.6452544613508,582,0,6,0,3,45:2216;46:2356;47:2435;,8437,26.35780989797786
1647048924,314.5223314545244,314.5223314545244,567,0,6,0,4,47:2476;48:2318;49:3498;,9192,22.362922041211277
1647048924,314.5223314545244,314.5223314545244,567,0,6,0,4,47:2476;48:2318;49:3498;,9192,22.26308408472687
1647048988,51.622776601683796,346.10017605731025,301,0,1,1,4,42:10698;43:9781;44:10635;,14400,21.26153722591698
1647048988,51.622776601683796,346.10017605731025,301,0,1,1,4,42:10698;43:9781;44:10635;,14400,20.329696158878505
1647049050,116.9657453878188,358.4264339583533,421,0,2,1,9,47:10811;48:7299;49:9656;,14400,36.507805448025465
1647049050,116.9657453878188,358.4264339583533,421,0,2,1,9,47:10811;48:7299;49:9656;,14400,34.476298295892775
1647049123,124.49494318271566,333.7557571951737,487,0,2,2,13,42:9934;43:9544;44:5292;,14400,36.51323798019439
1647049123,124.49494318271566,333.7557571951737,487,0,2,2,13,42:9934;43:9544;44:5292;,14400,38.31147392001003
1647049188,252.95026392771393,252.95026392771393,510,0,6,0,0,47:3117;48:363;49:2398;,7247,12.130227867048234
1647049213,257.3891834313541,360.63473663472166,595,0,4,1,4,43:7964;44:6916;45:7710;,14400,34.45578156877309
1647049278,401.78424429305164,401.78424429305164,744,0,6,0,4,39:1843;40:1674;41:3129;,10664,34.538164047989994
1647225392,345.84998245765695,345.84998245765695,701,0,6,0,6,40:2522;41:2825;42:3808;,11717,18.22565767308697
1647225392,345.84998245765695,345.84998245765695,701,0,6,0,6,40:2522;41:2825;42:3808;,11717,18.302171093411744
1647225446,390.083186482541,390.083186482541,720,0,6,0,6,53:2238;54:3224;55:2739;,10324,46.600435581989586
1647225446,390.083186482541,390.083186482541,720,0,6,0,6,53:2238;54:3224;55:2739;,10324,46.6848457432352
1647225550,263.7044879296686,336.57665451070045,697,0,5,1,7,38:4181;39:5713;40:6336;,14400,27.271238468121737
1647225550,263.7044879296686,336.57665451070045,697,0,5,1,7,38:4181;39:5713;40:6336;,14400,27.31846453435719
1647225602,117.19199598333685,337.4032945745232,411,0,2,1,8,46:10013;47:9864;48:8839;,14400,35.4632764281705
1647225602,117.19199598333685,337.4032945745232,411,0,2,1,8,46:10013;47:9864;48:8839;,14400,35.4570995811373
1647225676,0,367.71606165032676,230,0,0,0,26,40:11995;41:8787;42:12119;,14400,277.4780177939683
1647225676,0,367.71606165032676,230,0,0,0,26,40:11995;41:8787;42:12119;,14400,282.8130654869601
1647225985,110.1056492955932,326.6404997211429,418,0,2,2,4,33:8001;34:8750;35:10994;,14400,31.356654019095004
1647225985,110.1056492955932,326.6404997211429,418,0,2,2,4,33:8001;34:8750;35:10994;,14400,30.373333693947643
1647226048,65.56921938165306,373.7136381614781,292,0,1,1,11,50:10484;51:10954;52:10733;,14400,251.43382463324815
1647226048,65.56921938165306,373.7136381614781,292,0,1,1,11,50:10484;51:10954;52:10733;,14400,255.18215018231422
1647226347,300.0137522841663,300.0137522841663,577,0,6,0,10,48:3642;49:2932;50:3112;,9724,27.349291179794818
1647226375,227.071394683412,331.2680310630346,594,0,4,1,6,43:7334;44:8162;45:6666;,14400,26.331327330321074
1647226427,297.9688772591803,297.9688772591803,554,0,6,0,0,42:1932;43:1788;44:1137;,7768,10.073214230127633
1647226440,45.0,346.54558518227657,284,0,1,1,8,41:10632;42:11134;43:10021;,14400,22.315652906894684
1647226488,271.5035190706682,271.5035190706682,538,0,6,0,2,45:2174;46:3509;47:1063;,8647,11.102670460008085
1647226538,319.25186032654653,319.25186032654653,611,0,6,0,5,47:1141;48:1213;49:2928;,8203,13.26496765576303
1647226690,0,387.6600809414474,252,0,0,1,22,51:9591;52:10098;53:11993;,14400,82.98543103272095
1647226810,271.76894425218126,271.76894425218126,524,0,6,0,0,46:2404;47:2335;48:3112;,8737,13.118679718114436
1647226846,285.7153870321505,285.7153870321505,615,0,6,0,5,43:3189;44:461;45:3464;,9684,22.243341934867203
1647226896,142.62590847304534,307.15214766701644,406,0,3,0,13,46:9512;47:7755;48:9754;,14400,19.26868937117979
1647226974,360.6975595788572,360.6975595788572,644,0,6,0,0,48:2292;49:1311;50:3455;,9414,27.356655683368444
1647227026,291.8225448526679,291.8225448526679,541,0,6,0,1,46:1709;47:3139;48:1973;,7800,20.24146153917536
1647227088,341.0794233734592,341.0794233734592,641,0,6,0,5,42:5811;43:1073;44:4865;,11789,26.318667541258037
1647227136,65.56921938165306,323.92042188061384,333,0,1,1,7,38:9859;39:6643;40:9885;,14400,33.39064317010343
1647227208,104.19663637962257,325.3590181470639,415,0,2,1,10,39:9390;40:7190;41:8488;,14400,20.189558384940028
1647227249,278.82718524895364,278.82718524895364,532,0,6,0,3,36:2959;37:1712;38:2989;,8281,14.157515151891857
1647227284,241.9242586565943,366.41920183930995,621,0,4,1,14,45:6685;46:8211;47:7218;,14400,40.5301058399491
1647272068,38.62741699796952,350.7862154115274,280,0,1,1,7,47:10939;48:11503;49:9925;,14400,19.19540955591947
1647272068,38.62741699796952,350.7862154115274,280,0,1,1,7,47:10939;48:11503;49:9925;,14400,21.181969183962792
1647272113,278.63857341070224,382.12144610461166,621,0,4,1,12,42:7022;43:5416;44:8484;,14400,31.29249180527404
1647272113,278.63857341070224,382.12144610461166,621,0,4,1,12,42:7022;43:5416;44:8484;,14400,31.28364801220596
1647272186,360.22111538368586,360.22111538368586,722,0,6,0,3,38:2310;39:1170;40:2527;,11136,13.074908850248903
1647272186,360.22111538368586,360.22111538368586,722,0,6,0,3,38:2310;39:1170;40:2527;,11136,13.135301164351404
1647272231,195.1997682509841,305.76898763263716,653,0,4,1,11,38:5968;39:6258;40:4045;,14400,22.18779417872429
1647272231,195.1997682509841,305.76898763263716,653,0,4,1,11,38:5968;39:6258;40:4045;,14400,22.144262332003564
1647272271,294.68548909005096,339.68548909005096,644,0,5,1,4,42:7272;43:4389;44:3688;,14400,27.269487407058477
1647272321,340.1490591761108,340.1490591761108,628,0,6,0,11,50:3579;51:3089;52:3139;,9619,35.27525826822966
1647272385,277.1231638009905,277.1231638009905,542,0,6,0,0,45:1586;46:1851;47:1033;,7413,7.053003565873951
1647272461,285.44996185063746,285.44996185063746,580,0,6,0,6,42:973;43:700;44:2191;,8399,9.101601792033762
1647272496,266.34744442640573,266.34744442640573,528,0,6,0,4,41:2080;42:1880;43:1525;,8131,13.155040249228477
1647272529,169.05209207556246,359.1162546399312,563,0,3,1,10,38:6871;39:4178;40:5117;,14400,60.511606459040195
1647272651,326.82781648667395,326.82781648667395,580,0,6,0,1,42:2984;43:2951;44:3438;,9659,29.186109569855034
1647272697,291.06960658095966,291.06960658095966,541,0,6,0,0,46:4136;47:1958;48:2637;,8882,9.048609434626997
1647272728,103.24555320336759,331.87430982157036,346,0,2,1,9,42:9945;43:10700;44:11543;,14400,47.519249892793596
1647272868,149.1966363796226,306.21183873979044,478,0,3,1,17,47:9125;48:7880;49:10894;,14400,21.307523427065462
1647272920,318.4989220548384,318.4989220548384,586,0,6,0,0,44:2321;45:3419;46:3956;,9348,19.157454854343086
1647272982,352.21727860770534,352.21727860770534,641,0,6,0,0,46:4230;47:3534;48:2201;,10661,21.146337954327464
1647273051,298.90889154041156,298.90889154041156,552,0,6,0,0,43:1621;44:1092;45:2574;,7593,11.13670326396823
1647273075,72.87216658103186,384.3702416351091,329,0,1,1,8,39:11386;40:8675;41:9149;,14400,37.46562861511484
1647273150,278.8271852489537,278.8271852489537,588,0,6,0,4,45:2641;46:2494;47:2433;,9483,12.150748047977686
1647273184,387.63936196254076,387.63936196254076,816,0,6,0,13,38:4159;39:3875;40:1264;,12180,26.173729199916124
1647273226,304.8179044563822,304.8179044563822,615,0,6,0,0,43:1462;44:1580;45:2649;,9168,19.243636603932828
1647273269,278.6755579536294,278.6755579536294,535,0,6,0,0,46:1815;47:2954;48:2539;,9091,16.147481699008495
1647273305,395.8048287429938,395.8048287429938,688,0,6,0,3,43:1662;44:1430;45:3086;,9597,16.140905234962702
1647273337,38.62741699796952,332.44536483480766,268,0,1,1,7,49:11119;50:11491;51:11375;,14400,15.123462147079408
1647273377,96.6227766016838,347.967625156656,388,0,2,1,13,41:7867;42:9663;43:10167;,14400,164.68384879920632
1647273566,51.622776601683796,304.064966184674,317,0,1,1,7,46:10608;47:11627;48:10502;,14400,18.194555300287902
1647273627,58.4828726939094,380.7903347653389,366,0,1,1,4,43:9819;44:8768;45:9371;,14400,20.223561768885702
1647273662,342.00364173352284,342.00364173352284,648,0,6,0,0,45:2310;46:1710;47:2472;,9048,11.147156341001391
1647273734,189.6213114572155,379.45922342606616,497,0,3,1,10,45:10132;46:9309;47:8266;,14400,33.32610424421728
1647273791,45.0,325.8506939240951,291,0,1,1,7,50:10183;51:11519;52:10365;,14400,17.16423147590831
1647273898,324.52141349029705,324.52141349029705,578,0,6,0,5,45:1773;46:2810;47:2207;,8402,13.129582414869219
1647273936,117.87216658103186,314.0511236992423,424,0,2,1,12,46:10190;47:10385;48:8853;,14400,25.228027218952775
1647273982,360.69755957885724,360.69755957885724,666,0,6,0,0,39:4818;40:3020;41:2471;,11227,14.139222999103367
1647274014,299.52623919397115,299.52623919397115,559,0,6,0,7,48:2021;49:401;50:1307;,7025,13.131365603767335
1647274048,138.86607610874458,394.7160585664015,460,0,2,1,12,43:10003;44:9262;45:8713;,14400,16.184309831354767
1647274095,361.5858198109768,361.5858198109768,658,0,6,0,6,39:1361;40:2318;41:3242;,9305,14.13186482200399
1647274137,298.1951278546984,298.1951278546984,587,0,6,0,3,43:3061;44:2679;45:3153;,10437,15.212155386805534
1647274172,32.52025917745213,292.0152023601678,302,0,1,1,7,30:10520;31:11519;32:8155;,14400,10.121677821036428
1647462460,260.9855881442723,356.9855881442723,689,0,5,1,12,47:6291;48:6887;49:7259;,14400,13.061661343090236
1647462460,260.9855881442723,356.9855881442723,689,0,5,1,12,47:6291;48:6887;49:7259;,14400,13.061951159033924
1647462498,372.0431850808272,372.0431850808272,712,0,6,0,6,45:2131;46:2281;47:2970;,10689,13.089974304195493
1647462498,372.0431850808272,372.0431850808272,712,0,6,0,6,45:2131;46:2281;47:2970;,10689,13.094251529779285
1647462518,187.36048329153226,290.60603649489985,547,0,4,1,8,43:7239;44:6982;45:8202;,14400,8.03047033585608
1647462533,326.4919845817899,326.4919845817899,568,0,6,0,8,47:1875;48:2072;49:1620;,7942,6.059184804093093
1647462539,319.44451783404645,319.44451783404645,634,0,6,0,9,45:2736;46:3903;47:3530;,10590,16.09027014207095
1647462539,319.44451783404645,319.44451783404645,634,0,6,0,9,45:2736;46:3903;47:3530;,10590,16.089766211807728
1647462570,306.8346737903968,306.8346737903968,570,0,6,0,5,35:1822;36:2680;37:3098;,8162,6.885777737013996
1647462570,306.8346737903968,306.8346737903968,570,0,6,0,5,35:1822;36:2680;37:3098;,8162,6.735997494775802
1647462588,287.33033547118754,287.33033547118754,549,0,6,0,3,42:1037;43:2772;44:1426;,7470,4.128836406394839
1647462598,289.1045665753509,289.1045665753509,540,0,6,0,2,49:2700;50:1332;51:2301;,7794,9.051487069111317
1647462623,220.2112985911864,317.3215882830653,566,0,4,1,8,42:7970;43:7583;44:7156;,14400,15.090579950250685
1647462750,125.38320341483518,335.0579577481593,426,0,2,2,12,44:9171;45:10310;46:8055;,14400,12.422082962002605
1647462775,284.96244876044227,284.96244876044227,520,0,6,0,2,45:1277;46:1895;47:2655;,7477,7.318781060166657
1647462788,305.2326498725641,305.2326498725641,565,0,6,0,3,34:2475;35:4105;36:2565;,9768,5.139054364990443
1647462802,246.60578661665474,246.60578661665474,516,0,6,0,5,41:3207;42:2975;43:3618;,9649,5.410091625992209
1647462822,381.41553485587133,381.41553485587133,742,0,6,0,3,48:2735;49:2440;50:2930;,11054,18.107860447838902
1647462857,318.2280094762783,318.2280094762783,601,0,6,0,3,45:2267;46:3671;47:1510;,9337,6.060330157633871
1647462875,283.4957468030209,283.4957468030209,574,0,6,0,2,43:2384;44:2361;45:2855;,9344,7.056557995267212
1647462888,103.4828726939094,345.59450200602157,324,0,2,1,13,48:10973;49:10104;50:10519;,14400,24.14546098606661
1647462972,110.1056492955932,325.8018692542172,356,0,2,0,12,42:10400;43:8886;44:10147;,14400,79.48927904106677
1647463061,318.98094774798653,318.98094774798653,660,0,6,0,12,39:2189;40:4013;41:2473;,11243,12.070163031108677
1647463086,311.87614545315455,311.87614545315455,681,0,6,0,9,42:2445;43:2831;44:4004;,11287,15.081139396876097
1647463114,369.07111599373474,369.07111599373474,703,0,6,0,0,47:4681;48:1983;49:3777;,11591,16.245859121903777
1647463144,306.371103704337,306.371103704337,593,0,6,0,3,41:3413;42:2270;43:3377;,10295,7.042175883892924
1647463159,180.76581238081974,277.87610207269864,488,0,4,1,8,34:9599;35:9548;36:9440;,14400,6.032584642991424
1647463186,366.9067149295051,366.9067149295051,653,0,6,0,2,48:3487;49:2363;50:2918;,9849,13.077266673091799
1647463214,379.9020745332194,379.9020745332194,731,0,6,0,2,40:2798;41:5100;42:4169;,12848,17.104908102657646
1647463239,402.2110048330424,402.2110048330424,807,0,6,0,23,39:2095;40:2071;41:2128;,11277,10.057627104688436
1647463258,223.47268197394038,347.52477404950287,583,0,4,1,10,43:8008;44:6995;45:7278;,14400,11.06397214718163
1647463279,325.8018692542172,325.8018692542172,689,0,6,0,10,42:3077;43:2577;44:2513;,11110,7.037273230962455
1647463304,307.9363291454006,373.50554852705363,667,0,5,1,7,49:6059;50:8941;51:7388;,14400,16.086698587052524
1647463331,317.2976452789301,317.2976452789301,614,0,6,0,0,43:3855;44:2693;45:3035;,10653,13.071350447833538
1647463358,38.62741699796952,370.1162697083979,215,0,1,1,11,48:12346;49:11480;50:12006;,14400,17.101386840920895
1647463385,352.0299079521875,352.0299079521875,696,0,6,0,13,45:1122;46:2666;47:1804;,9889,6.032754886895418
1647463406,277.87610207269864,277.87610207269864,550,0,6,0,0,45:500;46:3738;47:2547;,9080,4.038256628904492
1647463418,331.46068857053444,331.46068857053444,680,0,6,0,2,44:2773;45:1970;46:3454;,10767,14.077641832176596
1647463443,342.14430443590294,342.14430443590294,604,0,6,0,11,47:622;48:2090;49:1771;,7567,6.536101538222283
1647463460,104.19663637962257,354.56229606736855,453,0,2,1,20,46:8671;47:10146;48:7397;,14400,78.48188454611227
1647463546,149.1966363796226,332.82539299782536,444,0,3,1,8,46:9857;47:9211;48:9428;,14400,9.05138829536736
1647463577,368.4091063571333,368.4091063571333,699,0,6,0,3,46:3886;47:3001;48:2011;,10622,18.031458280980587
1647463617,241.01783746338126,332.0209693347428,585,0,4,1,9,47:7553;48:7560;49:5987;,14400,8.030894379131496
1647463636,281.74746503342527,377.74746503342527,687,0,5,1,7,42:6371;43:6937;44:4765;,14400,8.041602125857025
1647463653,317.2976452789301,317.2976452789301,664,0,6,0,0,45:3265;46:2734;47:4787;,12495,24.693809405900538
1647463692,194.71225516078897,278.3396721587585,495,0,4,1,6,48:7831;49:8597;50:8779;,14400,10.05887443292886
1647463748,0,338.79722885793143,243,0,0,2,9,39:11575;40:9489;41:10832;,14400,11.066332636866719
1647463770,149.71225516078897,304.81790445638217,431,0,3,0,17,41:9911;42:7596;43:8317;,14400,8.049257218372077
1647463792,271.74083856121,271.74083856121,548,0,6,0,4,41:1701;42:2037;43:2551;,8223,4.1085287113673985
1647463804,214.07603507969773,326.97949767198503,605,0,4,1,9,43:6458;44:6987;45:5146;,14400,14.072620993014425
1647463829,316.66920400964085,316.66920400964085,577,0,6,0,3,43:1312;44:1368;45:2510;,7274,4.173701019957662
1647463843,284.934343069471,284.934343069471,583,0,6,0,2,42:2384;43:3713;44:1679;,9359,9.046309866011143
1647463864,207.44218958299015,353.3946123794784,598,0,4,1,6,43:6347;44:5602;45:7761;,14400,9.057064138352871
1647463884,0,379.9020745332193,264,0,0,0,33,40:11130;41:6014;42:12021;,14400,48.295271050650626
1647463952,117.19199598333685,381.01658536085694,426,0,2,1,4,45:10636;46:7232;47:9756;,14400,12.070209949277341
1647463974,65.04051835490426,301.7879833883295,306,0,2,1,9,48:10840;49:11040;50:10648;,14400,54.34240530291572
1647464043,260.6333970144885,326.20261639614154,697,0,5,1,10,42:2034;43:6132;44:7330;,14400,35.20469693094492
1647464087,208.12236018068518,306.2118387397904,582,0,4,1,10,40:7863;41:7296;42:6833;,14400,16.084260106552392
1647464117,261.63652888585005,313.2593054875339,653,0,5,1,4,46:6490;47:8258;48:7030;,14400,14.015204236842692
1647464149,388.72813213913304,388.72813213913304,745,0,6,0,3,41:6797;42:2476;43:4194;,13753,13.224149220623076
1647464173,380.99586638195024,380.99586638195024,755,0,6,0,5,39:3283;40:2497;41:2780;,11416,9.046337977051735
1647464202,65.32435545466859,286.48673722211,366,0,2,2,7,43:7591;44:10197;45:11022;,14400,12.070235147606581
1647464231,318.74362825744475,318.74362825744475,636,0,6,0,2,41:2664;42:3181;43:2883;,10861,16.094428768847138
1647464266,189.83791196885065,365.2865300505788,570,0,3,2,9,44:9428;45:5931;46:8107;,14400,15.941878119949251
1647464297,0,401.35955414699197,216,0,0,0,23,44:12479;45:9179;46:11816;,14400,7.038970505818725
1647464330,347.39703586832695,347.39703586832695,789,0,6,0,0,42:3000;43:2110;44:4272;,13928,18.103870879858732
1647464356,130.60973773655732,293.28924681008925,396,0,3,1,8,45:9612;46:10649;47:9815;,14400,11.063962546177208
1647464381,312.09274596478974,312.09274596478974,628,0,6,0,5,40:1680;41:1900;42:1395;,9053,9.484810173045844
1647464403,337.9242586565943,396.40713135050373,779,0,5,1,4,45:6568;46:2674;47:4349;,14400,14.078803996089846
1647464432,333.31290608802044,333.31290608802044,698,0,6,0,8,38:3704;39:2069;40:2905;,11558,7.033965167123824
