Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1648333031,0,405.56125054625574,787,0,0,9,113,46:550;47:28;48:452;,14400,41.257406583055854
1648333038,77.52025917745213,301.9233053487408,787,0,2,6,73,50:20;51:555;52:449;,14400,40.23562393663451
1648333070,182.7612153649899,344.95321134832676,770,0,3,4,42,47:498;48:451;49:50;,14400,23.155411118175834
1648333069,38.62741699796952,258.77358464846697,645,0,1,6,66,38:413;39:385;40:16;,14400,34.203765601851046
1648333098,38.62741699796952,378.13298059348995,768,0,1,5,37,41:451;42:7;43:517;,14400,19.10988335404545
1648333083,0,347.2439167410651,682,0,0,5,75,47:495;48:23;49:357;,14400,40.23233585618436
1648333060,0,283.73306629356273,710,0,0,7,136,42:448;43:16;44:440;,14400,86.51179166696966
1648333126,71.14767617542165,286.13013244833246,644,0,2,3,46,47:419;48:20;49:391;,14400,32.187831472139806
1648333114,0,299.12549205204675,659,0,0,10,81,39:357;40:503;41:19;,14400,63.38169108098373
1648333124,0,360.0466188372795,686,0,0,9,95,39:343;40:6;41:565;,14400,64.37506419140846
1648333155,0,357.9835828512,667,0,0,4,75,42:424;43:384;44:25;,14400,38.22533572325483
1648333164,0,340.4565883228527,907,0,0,8,89,34:482;35:544;36:129;,14400,35.205728338100016
1648333178,0,381.6417854513894,769,0,0,6,51,38:421;39:185;40:358;,14400,23.14585793297738
1648333183,58.4828726939094,360.87990856223644,705,0,1,6,35,40:32;41:460;42:408;,14400,33.202814787160605
1648333213,65.56921938165306,330.78051797283945,795,0,1,5,36,44:31;45:611;46:376;,14400,25.15698291733861
1648333222,51.622776601683796,346.30826569173473,766,0,1,6,75,44:507;45:472;46:28;,14400,24.14346914179623
1648333222,51.622776601683796,346.30826569173473,766,0,1,6,75,44:507;45:472;46:28;,14400,26.160212967079133
1648333198,0,284.934343069471,851,0,0,10,78,38:495;39:604;40:14;,14400,66.38788241008297
1648333256,155.1056492955932,305.2326498725641,808,0,3,5,58,42:511;43:18;44:520;,14400,17.095813520252705
1648333253,45.0,395.17962865246136,904,0,1,10,61,39:17;40:729;41:430;,14400,46.26580809429288
1648333286,58.4828726939094,408.66250134637073,784,0,1,5,73,45:487;46:35;47:479;,14400,32.18777532177046
1648333293,32.52025917745213,260.1675189318752,783,0,1,7,89,41:524;42:456;43:32;,14400,41.24378239782527
1648333295,0,367.09086155979435,675,0,0,6,81,42:432;43:434;44:27;,14400,48.28968466678634
1648333288,0,297.4421895829902,569,0,0,7,110,39:6;40:419;41:322;,14400,57.341875083744526
1648333296,0,332.690071037414,642,0,0,6,91,41:425;42:402;43:6;,14400,54.32179499324411
1648333303,0,303.3512024989608,814,0,0,9,84,46:22;47:521;48:518;,14400,51.298312994651496
1648333352,51.622776601683796,328.73736955124855,682,0,1,5,69,36:467;37:16;38:393;,14400,26.15228150691837
1648333335,0,354.0747829771734,594,0,0,4,129,42:367;43:342;44:26;,14400,61.366005706135184
1648333346,0,315.27526972623264,676,0,0,8,93,41:393;42:24;43:472;,14400,52.312186292838305
1648333337,32.52025917745213,292.3381636338343,778,0,1,8,104,45:403;46:17;47:591;,14400,67.40189184388146
1648333388,38.62741699796952,318.01140896464324,1106,0,1,12,92,46:580;47:17;48:867;,14400,38.23250554688275
1648333377,0,354.59040175833985,663,0,0,8,83,43:379;44:20;45:460;,14400,56.33977130195126
1648333425,97.11028969187892,318.46532896682015,998,0,2,8,46,43:538;44:175;45:604;,14400,23.136492499150336
1648333427,45.0,281.7106907408653,602,0,1,8,70,40:430;41:342;42:36;,14400,34.19365305220708
1648333398,45.0,349.21566029779484,706,0,1,6,94,45:36;46:322;47:544;,14400,80.48638736223802
1648333443,0,366.8438919853696,683,0,0,6,115,47:446;48:17;49:418;,14400,44.26260279491544
1648333448,45.0,353.8245893775201,754,0,1,9,100,42:498;43:436;44:39;,14400,49.29211584292352
1648333460,0,300.72751596987945,664,0,0,10,86,31:16;32:291;33:589;,14400,40.24401936121285
1648333485,0,324.18168437529084,758,0,0,6,61,45:542;46:383;47:52;,14400,32.20381001289934
1648333480,0,333.31290608802044,730,0,0,7,73,43:411;44:6;45:540;,14400,40.23798656929284
1648333488,0,366.78892147820704,697,0,0,8,86,41:480;42:19;43:412;,14400,42.26056559197605
1648333513,84.14303577913593,232.81097113200974,659,0,2,7,75,43:20;44:436;45:415;,14400,27.15784510783851
1648333509,0,304.81790445638217,657,0,0,6,80,49:453;50:6;51:406;,14400,43.25578003004193
1648333508,72.87216658103186,394.2913684203419,668,0,1,6,58,50:33;51:404;52:420;,14400,46.26777008874342
1648333547,0,313.071934832016,758,0,0,9,54,41:52;42:450;43:489;,14400,22.12889755005017
1648333521,0,337.0478622659826,698,0,0,12,87,41:422;42:17;43:499;,14400,70.42968899011612
