Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1648222324,0,963.2978286043805,1436,0,0,7,107,59:805;60:504;61:429;,18000,14.081749655772
1648222323,0,959.0149701170044,1664,0,0,9,235,66:588;67:882;68:565;,18000,29.205938290804625
1648222330,0,887.6293313954116,1673,0,0,10,146,67:712;68:520;69:794;,18000,23.139151625800878
1648222371,138.23408959407266,986.339802254817,1583,0,1,9,151,58:580;59:574;60:820;,18000,16.09896301990375
1648222386,258.8854381999832,850.4688127284803,1826,0,2,8,130,64:1035;65:672;66:527;,18000,20.11771635618061
1648222420,0,949.421252981494,1359,0,0,7,122,65:578;66:597;67:500;,18000,19.113350816071033
1648222385,0,921.8178238910535,1632,0,0,10,341,64:738;65:719;66:526;,18000,66.40537265595049
1648222439,0,975.5229194490981,1342,0,0,6,148,67:513;68:559;69:586;,18000,20.118715109769255
1648222464,0,1004.5722510170128,1546,0,0,6,163,72:584;73:658;74:659;,18000,21.13244555424899
1648222479,0,922.2503330189628,1231,0,0,4,94,67:434;68:477;69:572;,18000,17.101498212199658
1648222488,0,939.5359582938656,1344,0,0,6,124,61:449;62:558;63:634;,18000,16.095046604052186
1648222519,0,842.4118734303586,1376,0,0,7,93,65:567;66:602;67:518;,18000,15.095770366024226
1648222521,112.36753236814714,841.4389286430768,1643,0,1,8,189,65:720;66:653;67:663;,18000,23.136503751855344
1648222529,0,998.5083573499011,1433,0,0,8,230,68:610;69:643;70:500;,18000,28.16455395007506
1648222559,0,879.8577630877389,1526,0,0,6,104,81:576;82:771;83:509;,18000,18.10756603209302
1648222569,0,985.4168470198701,1584,0,0,7,194,76:594;77:757;78:579;,18000,25.16020401380956
1648222581,0,932.2136675081381,1520,0,0,9,168,58:652;59:676;60:550;,18000,19.11397968325764
1648222613,0,911.7455880999648,1760,0,0,10,174,57:833;58:576;59:762;,18000,18.106421244330704
1648222607,0,944.5403668518479,1664,0,0,8,188,80:734;81:551;82:767;,18000,26.146546427626163
1648222646,138.23408959407266,866.6796463473147,1783,0,1,9,175,77:612;78:657;79:934;,18000,22.156759694218636
1648222654,0,814.9246279724699,1557,0,0,8,144,64:717;65:525;66:677;,18000,17.107658884022385
1648222657,0,890.2279173240295,1365,0,0,7,181,59:534;60:633;61:496;,18000,22.131682140752673
1648222733,0,944.1811951563783,1674,0,0,7,143,62:641;63:626;64:776;,18000,18.106306799687445
1648222735,0,986.8066136187911,1443,0,0,8,144,66:530;67:566;68:671;,18000,19.115609805099666
1648222744,0,987.3939066772903,1519,0,0,7,165,74:550;75:759;76:537;,18000,23.145638056099415
1648222921,129.4427190999916,885.1873068997761,1502,0,1,7,193,63:522;64:624;65:704;,18000,20.120288476813585
1648222924,0,848.1333642118033,1458,0,0,10,166,70:633;71:721;72:444;,18000,20.131597543135285
1648222935,0,913.3646828153234,1319,0,0,7,214,67:588;68:536;69:484;,18000,26.157264171168208
1648222958,242.3268852295729,879.1527086304619,1593,0,2,6,187,64:604;65:605;66:742;,18000,21.123126238118857
1648222956,120.8190799272728,876.2400599010614,1547,0,1,7,177,59:540;60:734;61:633;,18000,24.138841279782355
1648222978,0,972.053380192289,1568,0,0,9,167,76:606;77:604;78:724;,18000,24.150338070932776
1648223087,0,866.5119150259524,1290,0,0,7,97,62:513;63:559;64:547;,18000,14.082581310067326
1648223087,0,866.5119150259524,1290,0,0,7,97,62:513;63:559;64:547;,18000,14.081495966296643
1648223110,112.36753236814714,787.6051138359438,1404,0,1,8,147,67:523;68:527;69:701;,18000,18.10700445389375
1648223141,0,906.1892047794918,1545,0,0,10,181,64:599;65:573;66:750;,18000,25.145444631110877
1648223141,0,906.1892047794918,1545,0,0,10,181,64:599;65:573;66:750;,18000,25.154865339864045
1648223183,0,941.4375471301286,1496,0,0,10,164,65:428;66:444;67:962;,18000,22.138089596759528
1648223190,0,1007.2997278439822,1605,0,0,7,161,66:631;67:714;68:633;,18000,18.105621836148202
1648223190,0,1007.2997278439822,1605,0,0,7,161,66:631;67:714;68:633;,18000,18.106465339660645
1648223224,0,860.3952211212004,1287,0,0,6,184,62:438;63:467;64:646;,18000,19.1557171321474
1648223227,0,960.0038098045268,1281,0,0,6,109,84:531;85:530;86:505;,18000,19.117504234891385
1648223228,304.44271909999156,1033.6104575797422,1856,0,2,7,159,70:877;71:745;72:649;,18000,23.147812620270997
1648223289,0,949.7640705895881,1149,0,0,4,105,55:423;56:440;57:505;,18000,13.084079172927886
1648223287,0,884.7355879897689,1631,0,0,8,195,69:668;70:568;71:772;,18000,26.154636978171766
1648223406,0,942.8079770479591,1392,0,0,6,142,63:559;64:583;65:562;,18000,17.100038988050073
1648223416,0,897.2038387488238,1451,0,0,8,161,75:594;76:633;77:574;,18000,20.12355478387326
1648223487,147.18914671611543,920.2206330986885,1501,0,1,7,108,58:439;59:805;60:586;,18000,15.088782018981874
1648223499,0,898.8798497100598,1404,0,0,6,111,70:553;71:599;72:556;,18000,16.09367389185354
1648223591,0,893.6755526578448,1446,0,0,8,162,64:544;65:753;66:505;,18000,23.138838734012097
1648223605,0,913.0200641066544,1551,0,0,9,213,66:522;67:684;68:708;,18000,27.162117189727724
1648223642,0,976.781880823112,1846,0,0,9,174,61:1095;62:477;63:658;,18000,20.12421984784305
1648223659,112.36753236814714,990.371641818392,1432,0,1,6,128,65:658;66:576;67:541;,18000,18.12132011167705
1648223698,434.8363063806768,940.9873216878619,1646,0,3,5,95,54:718;55:713;56:588;,18000,11.063866404350847
1648223724,0,869.6901011781986,1506,0,0,10,200,65:511;66:747;67:624;,18000,23.13860937068239
1648223804,0,867.9400285543386,1294,0,0,5,76,76:629;77:415;78:542;,18000,13.079536390025169
1648223903,0,894.0069706071688,1854,0,0,10,193,68:714;69:765;70:802;,18000,26.174949294887483
1648223973,0,907.0754618154955,1201,0,0,4,126,58:452;59:470;60:516;,18000,15.095098547637463
1648224013,296.9420397215595,923.7239205446716,1760,0,2,8,150,83:712;84:729;85:751;,18000,21.135483467951417
1648224087,0,922.681221780139,1541,0,0,7,147,76:576;77:719;78:566;,18000,22.136029212735593
1648224185,0,1043.2632916084804,1498,0,0,6,165,60:565;61:638;62:637;,18000,16.09502034401521
1648224224,0,982.0862667882467,1204,0,0,5,127,64:454;65:462;66:531;,18000,15.091137797106057
1648224279,120.8190799272728,778.4666380762685,1442,0,1,6,112,71:658;72:567;73:583;,18000,11.06773691624403
1648224347,0,995.6171938949701,1476,0,0,6,177,56:595;57:580;58:631;,18000,16.09561040904373
1648224808,0,907.773157381306,1628,0,0,11,207,71:594;72:857;73:593;,18000,30.171472371090204
1648224808,0,907.773157381306,1628,0,0,11,207,71:594;72:857;73:593;,18000,31.18136012600735
1648224808,0,907.773157381306,1628,0,0,11,207,71:594;72:857;73:593;,18000,31.181568535976112
1648224808,0,907.773157381306,1628,0,0,11,207,71:594;72:857;73:593;,18000,31.18935652030632
1648224920,138.23408959407266,925.291324655984,1391,0,1,5,114,66:626;67:550;68:529;,18000,20.109585262835026
1648224924,250.26179902726437,848.7732975331564,1651,0,2,7,114,68:694;69:549;70:792;,18000,19.107034367974848
1648224923,0,1004.7427491140015,1574,0,0,9,184,52:728;53:679;54:530;,18000,27.14964466402307
1648224925,0,804.9663171545203,1324,0,0,7,135,72:523;73:522;74:575;,18000,27.150000296067446
1648224984,0,880.047398332095,1371,0,0,8,120,68:542;69:495;70:655;,18000,25.151906745973974
1648224986,0,969.4283021509342,1724,0,0,9,167,45:913;46:602;47:630;,18000,25.146553609985858
1648224995,104.09279563550022,816.2243985932355,1467,0,1,7,97,73:515;74:495;75:795;,18000,21.121678804047406
1648224992,0,985.8635555614253,1674,0,0,11,214,67:657;68:784;69:620;,18000,41.24099600594491
1648225070,0,975.3729044420932,1624,0,0,8,117,69:496;70:617;71:863;,18000,20.11493671592325
1648225087,0,952.3485233032494,1569,0,0,8,130,61:526;62:598;63:800;,18000,23.131476014852524
1648225126,0,942.8700209507457,1442,0,0,7,133,61:518;62:627;63:657;,18000,19.112224753014743
1648225144,120.8190799272728,887.2566270574014,1811,0,1,10,182,49:537;50:970;51:735;,18000,23.13316336926073
1648225163,147.18914671611543,1081.7148110187018,1620,0,1,6,164,72:683;73:633;74:661;,18000,28.163989583030343
1648225234,0,997.1057702592002,2129,0,0,13,208,69:918;70:900;71:798;,18000,33.19354826491326
1648225259,0,934.3564294888334,1827,0,0,10,187,65:820;66:695;67:766;,18000,30.18161325994879
1648225308,120.8190799272728,979.0938753305675,1402,0,1,6,112,60:538;61:683;62:524;,18000,16.098684886004776
1648225331,0,1024.8397177007691,1466,0,0,8,148,66:540;67:573;68:700;,18000,21.12472122022882
1648225345,0,933.0452552832007,1222,0,0,4,145,68:436;69:445;70:590;,18000,19.107103248126805
1648225406,0,932.6623917450069,1484,0,0,7,150,73:632;74:581;75:632;,18000,26.153078336268663
1648225416,0,867.1596584706336,1376,0,0,8,192,68:603;69:453;70:630;,18000,27.158130316995084
1648225555,0,969.8345470636191,1456,0,0,7,133,63:535;64:523;65:721;,18000,19.121273839846253
1648225565,250.60162196221978,887.5964499923568,1431,0,2,6,178,73:556;74:526;75:667;,18000,24.164995783008635
1648225708,0,985.7437494141816,1640,0,0,8,176,61:626;62:741;63:653;,18000,22.131726471707225
1648225722,0,1110.0981447938234,1466,0,0,7,168,68:656;69:510;70:615;,18000,23.13864928111434
1648225778,0,1014.859009344351,1418,0,0,6,110,59:574;60:704;61:453;,18000,14.08531533088535
1648225791,0,952.0881194474952,1881,0,0,11,167,67:584;68:866;69:870;,18000,23.1335393153131
1648314839,0,960.7763697649037,1267,0,0,4,59,64:454;65:488;66:593;,18000,14.07329572411254
1648314839,0,960.7763697649037,1267,0,0,4,59,64:454;65:488;66:593;,18000,14.076041753869504
1648314839,0,960.7763697649037,1267,0,0,4,59,64:454;65:488;66:593;,18000,14.079097660258412
1648314838,0,831.3666928519881,1572,0,0,9,187,63:801;64:564;65:576;,18000,26.151394678279757
1648314881,165.57550765359255,814.4683169466224,1727,0,1,8,112,73:779;74:585;75:774;,18000,21.12740169838071
1648314881,165.57550765359255,814.4683169466224,1727,0,1,8,112,73:779;74:585;75:774;,18000,22.121539228130132
1648314894,0,940.9257248927865,1348,0,0,6,91,61:573;62:627;63:436;,18000,18.107136996928602
1648314882,0,925.0850468714334,1574,0,0,8,200,65:459;66:619;67:845;,18000,42.247765050735325
1648314922,0,960.9593100846424,1422,0,0,6,144,61:563;62:580;63:593;,18000,22.127444512210786
1648314924,0,870.9324200120178,1452,0,0,8,152,59:657;60:514;61:627;,18000,23.133744839113206
1648314932,0,832.627075059012,1280,0,0,6,112,60:517;61:590;62:469;,18000,18.10334015917033
1648314985,0,832.6710555885938,1353,0,0,6,131,67:529;68:511;69:620;,18000,20.117116160225123
1648314988,0,997.0288644168846,1476,0,0,7,109,63:664;64:648;65:487;,18000,20.111782399006188
1648314992,0,894.2950028892145,1667,0,0,8,104,62:775;63:661;64:622;,18000,16.09547023801133
1648314987,0,895.4535382274518,1414,0,0,8,179,65:539;66:720;67:473;,18000,28.163706646766514
1648315048,0,799.2523320380635,1350,0,0,6,76,58:584;59:597;60:482;,18000,13.07631782721728
1648315056,0,959.7003048009497,1311,0,0,6,73,67:441;68:442;69:699;,18000,13.075486231129616
1648315050,0,841.9424382059939,1457,0,0,8,236,71:567;72:535;73:674;,18000,28.16856769565493
1648315051,0,815.5723714171513,1818,0,0,13,224,71:642;72:900;73:738;,18000,28.165374234318733
1648315147,0,898.6787434920973,1264,0,0,5,110,63:520;64:505;65:474;,18000,15.088481656741351
1648315158,0,875.9510289647147,1133,0,0,4,121,71:395;72:558;73:410;,18000,17.102077363058925
1648315165,138.23408959407266,888.6491335818201,1464,0,1,6,159,60:590;61:594;62:624;,18000,20.127594630699605
1648315165,138.23408959407266,888.6491335818201,1464,0,1,6,159,60:590;61:594;62:624;,18000,20.121621330734342
1648315210,258.8854381999832,849.7227448808401,1888,0,2,9,158,61:789;62:639;63:908;,18000,16.098930809646845
1648315204,0,986.4898172618219,1455,0,0,6,134,77:569;78:580;79:618;,18000,22.134462976828218
1648315214,0,851.2577247921479,1441,0,0,7,148,65:690;66:551;67:543;,18000,17.097733177710325
1648315214,0,851.2577247921479,1441,0,0,7,148,65:690;66:551;67:543;,18000,18.106427330058068
1648315416,0,905.3209736854869,1551,0,0,6,76,81:693;82:616;83:611;,18000,13.07577414996922
1648315419,0,915.0909777808841,1648,0,0,8,191,47:576;48:818;49:617;,18000,23.14561542775482
1648315425,0,901.9974879275612,1611,0,0,9,192,58:708;59:616;60:681;,18000,19.113599312957376
1648315423,0,913.1764684039774,1682,0,0,10,217,85:798;86:651;87:637;,18000,34.20512507110834
1648315463,0,885.0236202718145,1545,0,0,9,130,61:755;62:534;63:608;,18000,14.114778978284448
1648315477,0,947.9258403733752,1354,0,0,6,115,61:517;62:567;63:572;,18000,15.096827708184719
1648315478,184.5745073534124,998.621259435536,1491,0,1,7,212,68:714;69:432;70:639;,18000,29.17862804979086
1648315492,0,933.0686366576916,1784,0,0,9,170,63:723;64:769;65:721;,18000,21.12738866591826
1648315515,96.0,801.0254944091013,1585,0,1,8,105,65:720;66:581;67:675;,18000,15.088421602267772
